total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,win_rate,profit_loss_ratio,trading_days,model,backtest_end
46.36930006151723,125.59729596880969,25.908833069632824,3.157616483028807,4.880040437650987,-6.818492099405053,18.420098481857693,58.47457627118644,1.2093505075992674,118,lightgbm,2025-05-14
24.39493651986386,59.389610518449665,29.721192493082306,1.616842313517446,2.266435962214858,-14.321259560173468,4.1469544119993795,56.779661016949156,0.9981689852883504,118,xgboost,2025-05-14
201.8297731547556,205.87384561430562,159.10520821724577,1.0972912159348402,11.021920694244136,-19.76163177939586,10.417856577459187,54.21686746987952,1.9406029726885508,249,buy_hold,2025-11-25
