date,cash,position_value,account_value,holdings_count,holdings
2025-04-16,100000.0,0.0,100000.0,0,[]
2025-04-17,4950.0,93817.26887857648,98767.26887857648,10,"[{'stock': 'SH601633', 'amount': np.float64(1465.9888598367077), 'price': np.float64(6.4719438552856445), 'value': np.float64(9487.797593337387)}, {'stock': 'SH601888', 'amount': np.float64(318.9357061717106), 'price': np.float64(30.09516716003418), 'value': np.float64(9598.423390541175)}, {'stock': 'SH603833', 'amount': np.float64(4883.943564467599), 'price': np.float64(1.934417724609375), 'value': np.float64(9447.586997098013)}, {'stock': 'SZ002311', 'amount': np.float64(676.4528685240567), 'price': np.float64(13.891608238220215), 'value': np.float64(9397.018241156482)}, {'stock': 'SZ002352', 'amount': np.float64(687.3472413641302), 'price': np.float64(13.635324478149414), 'value': np.float64(9372.2026651608)}, {'stock': 'SH601865', 'amount': np.float64(5851.768011096743), 'price': np.float64(1.626102328300476), 'value': np.float64(9515.57358751866)}, {'stock': 'SH601899', 'amount': np.float64(9346.773277010769), 'price': np.float64(1.023643136024475), 'value': np.float64(9567.760308989064)}, {'stock': 'SZ002459', 'amount': np.float64(10010.907110675906), 'price': np.float64(0.917405366897583), 'value': np.float64(9184.059910847252)}, {'stock': 'SH601628', 'amount': np.float64(6856.474616810851), 'price': np.float64(1.3672833442687988), 'value': np.float64(9374.743543967272)}, {'stock': 'SZ002709', 'amount': np.float64(963.3421252712868), 'price': np.float64(9.209711074829102), 'value': np.float64(8872.102639960374)}]"
2025-04-18,1131.9619466162294,96696.40324118141,97828.36518779765,10,"[{'stock': 'SH601633', 'amount': np.float64(1465.9888598367077), 'price': np.float64(6.613452434539795), 'value': np.float64(9695.247594095292)}, {'stock': 'SH601888', 'amount': np.float64(318.9357061717106), 'price': np.float64(29.49138641357422), 'value': np.float64(9405.856151796084)}, {'stock': 'SH603833', 'amount': np.float64(4883.943564467599), 'price': np.float64(1.9211397171020508), 'value': np.float64(9382.737957783664)}, {'stock': 'SZ002311', 'amount': np.float64(676.4528685240567), 'price': np.float64(13.514822006225586), 'value': np.float64(9142.140113703344)}, {'stock': 'SH601865', 'amount': np.float64(5851.768011096743), 'price': np.float64(1.6201143264770508), 'value': np.float64(9480.53318999795)}, {'stock': 'SH601899', 'amount': np.float64(9346.773277010769), 'price': np.float64(1.0149435997009277), 'value': np.float64(9486.447715357746)}, {'stock': 'SZ002459', 'amount': np.float64(10010.907110675906), 'price': np.float64(0.8967283368110657), 'value': np.float64(8977.064083326475)}, {'stock': 'SH601628', 'amount': np.float64(6856.474616810851), 'price': np.float64(1.3386211395263672), 'value': np.float64(9178.221864688954)}, {'stock': 'SH600760', 'amount': np.float64(1349.845836013562), 'price': np.float64(8.217777252197266), 'value': np.float64(11092.732405165449)}, {'stock': 'SZ000596', 'amount': np.float64(194.88208447643152), 'price': np.float64(55.7025146484375), 'value': np.float64(10855.42216526646)}]"
2025-04-21,1065.0365308996734,94307.12340520835,95372.15993610803,10,"[{'stock': 'SH601633', 'amount': np.float64(1465.9888598367077), 'price': np.float64(6.804905414581299), 'value': np.float64(9975.915530018678)}, {'stock': 'SH603833', 'amount': np.float64(4883.943564467599), 'price': np.float64(1.8863983154296875), 'value': np.float64(9213.062912665342)}, {'stock': 'SZ002311', 'amount': np.float64(676.4528685240567), 'price': np.float64(12.333084106445312), 'value': np.float64(8342.750121553385)}, {'stock': 'SH601865', 'amount': np.float64(5851.768011096743), 'price': np.float64(1.536280870437622), 'value': np.float64(8989.959253686737)}, {'stock': 'SH601899', 'amount': np.float64(9346.773277010769), 'price': np.float64(1.027992844581604), 'value': np.float64(9608.41604869362)}, {'stock': 'SZ002459', 'amount': np.float64(10010.907110675906), 'price': np.float64(0.8539233803749084), 'value': np.float64(8548.547640567576)}, {'stock': 'SH601628', 'amount': np.float64(6856.474616810851), 'price': np.float64(1.2819266319274902), 'value': np.float64(8789.497412424664)}, {'stock': 'SZ000596', 'amount': np.float64(194.88208447643152), 'price': np.float64(54.06195068359375), 'value': np.float64(10535.705640080792)}, {'stock': 'SZ300274', 'amount': np.float64(2304.9837212607067), 'price': np.float64(4.348194122314453), 'value': np.float64(10022.5166688163)}, {'stock': 'SH601878', 'amount': np.float64(8009.977405889517), 'price': np.float64(1.2834932804107666), 'value': np.float64(10280.752176701259)}]"
2025-04-22,985.7874353599254,95007.74293833274,95993.53037369269,10,"[{'stock': 'SH601633', 'amount': np.float64(1465.9888598367077), 'price': np.float64(6.983872890472412), 'value': np.float64(10238.279855948143)}, {'stock': 'SH603833', 'amount': np.float64(4883.943564467599), 'price': np.float64(1.9367823600769043), 'value': np.float64(9459.135743271963)}, {'stock': 'SH601865', 'amount': np.float64(5851.768011096743), 'price': np.float64(1.4943640232086182), 'value': np.float64(8744.671587946023)}, {'stock': 'SH601899', 'amount': np.float64(9346.773277010769), 'price': np.float64(1.0207432508468628), 'value': np.float64(9540.655739704556)}, {'stock': 'SZ002459', 'amount': np.float64(10010.907110675906), 'price': np.float64(0.8571881055831909), 'value': np.float64(8581.230501369575)}, {'stock': 'SH601628', 'amount': np.float64(6856.474616810851), 'price': np.float64(1.3572043180465698), 'value': np.float64(9305.636956512388)}, {'stock': 'SZ300274', 'amount': np.float64(2304.9837212607067), 'price': np.float64(4.344166278839111), 'value': np.float64(10013.232555173852)}, {'stock': 'SH601878', 'amount': np.float64(8009.977405889517), 'price': np.float64(1.2987526655197144), 'value': np.float64(10402.979506651698)}, {'stock': 'SH600893', 'amount': np.float64(728.730549132992), 'price': np.float64(12.578611373901367), 'value': np.float64(9166.418373833641)}, {'stock': 'SH600760', 'amount': np.float64(1188.5223617168654), 'price': np.float64(8.039816856384277), 'value': np.float64(9555.502117920905)}]"
2025-04-23,1001.7749118040156,91682.92340092135,92684.69831272538,10,"[{'stock': 'SH603833', 'amount': np.float64(4883.943564467599), 'price': np.float64(1.871665120124817), 'value': np.float64(9141.106818272074)}, {'stock': 'SH601865', 'amount': np.float64(5851.768011096743), 'price': np.float64(1.3719407320022583), 'value': np.float64(8028.2788886514645)}, {'stock': 'SH601899', 'amount': np.float64(9346.773277010769), 'price': np.float64(0.9757957458496094), 'value': np.float64(9120.541601127921)}, {'stock': 'SZ002459', 'amount': np.float64(10010.907110675906), 'price': np.float64(0.8245402574539185), 'value': np.float64(8254.395926383973)}, {'stock': 'SZ300274', 'amount': np.float64(2304.9837212607067), 'price': np.float64(4.114572048187256), 'value': np.float64(9484.021591025949)}, {'stock': 'SH601878', 'amount': np.float64(8009.977405889517), 'price': np.float64(1.2453445196151733), 'value': np.float64(9975.181464665873)}, {'stock': 'SH600893', 'amount': np.float64(728.730549132992), 'price': np.float64(12.466190338134766), 'value': np.float64(9084.493730705346)}, {'stock': 'SH600760', 'amount': np.float64(1188.5223617168654), 'price': np.float64(8.318239212036133), 'value': np.float64(9886.413313615021)}, {'stock': 'SH600176', 'amount': np.float64(186.88094521401217), 'price': np.float64(50.313446044921875), 'value': np.float64(9402.624353849202)}, {'stock': 'SZ300124', 'amount': np.float64(853.2512385709745), 'price': np.float64(10.906360626220703), 'value': np.float64(9305.865712624523)}]"
2025-04-24,969.8656151214818,91364.63675464917,92334.50236977063,10,"[{'stock': 'SH603833', 'amount': np.float64(4883.943564467599), 'price': np.float64(1.955335259437561), 'value': np.float64(9549.74705670666)}, {'stock': 'SH601865', 'amount': np.float64(5851.768011096743), 'price': np.float64(1.3306893110275269), 'value': np.float64(7786.885142979246)}, {'stock': 'SH601899', 'amount': np.float64(9346.773277010769), 'price': np.float64(1.0120437145233154), 'value': np.float64(9459.343146073239)}, {'stock': 'SZ300274', 'amount': np.float64(2304.9837212607067), 'price': np.float64(4.0944318771362305), 'value': np.float64(9437.59882460993)}, {'stock': 'SH600893', 'amount': np.float64(728.730549132992), 'price': np.float64(12.584856986999512), 'value': np.float64(9170.969742896325)}, {'stock': 'SH600760', 'amount': np.float64(1188.5223617168654), 'price': np.float64(7.927873611450195), 'value': np.float64(9422.455068073601)}, {'stock': 'SH600176', 'amount': np.float64(186.88094521401217), 'price': np.float64(48.144161224365234), 'value': np.float64(8997.22635614517)}, {'stock': 'SZ300124', 'amount': np.float64(853.2512385709745), 'price': np.float64(10.948552131652832), 'value': np.float64(9341.865666891661)}, {'stock': 'SH603392', 'amount': np.float64(662.5799961589805), 'price': np.float64(13.877777099609375), 'value': np.float64(9195.137497354368)}, {'stock': 'SZ300782', 'amount': np.float64(1375.5967756228777), 'price': np.float64(6.545092582702637), 'value': np.float64(9003.40825291896)}]"
2025-04-25,475.02719550585243,94825.95690061542,95300.98409612126,11,"[{'stock': 'SH603833', 'amount': np.float64(4883.943564467599), 'price': np.float64(1.973160743713379), 'value': np.float64(9636.805715919058)}, {'stock': 'SH601865', 'amount': np.float64(5851.768011096743), 'price': np.float64(1.4571048021316528), 'value': np.float64(8526.639269929456)}, {'stock': 'SH601899', 'amount': np.float64(9346.773277010769), 'price': np.float64(1.0018943548202515), 'value': np.float64(9364.479382021871)}, {'stock': 'SZ300274', 'amount': np.float64(2304.9837212607067), 'price': np.float64(4.91815185546875), 'value': np.float64(11336.259965543608)}, {'stock': 'SH600893', 'amount': np.float64(728.730549132992), 'price': np.float64(12.725382804870605), 'value': np.float64(9273.37519932089)}, {'stock': 'SH600760', 'amount': np.float64(1188.5223617168654), 'price': np.float64(7.731255054473877), 'value': np.float64(9188.769516378745)}, {'stock': 'SZ300124', 'amount': np.float64(853.2512385709745), 'price': np.float64(11.020276069641113), 'value': np.float64(9403.06420581535)}, {'stock': 'SH603392', 'amount': np.float64(662.5799961589805), 'price': np.float64(14.192063331604004), 'value': np.float64(9403.37726774219)}, {'stock': 'SZ300782', 'amount': np.float64(1375.5967756228777), 'price': np.float64(6.744157791137695), 'value': np.float64(9277.241711780922)}, {'stock': 'SH600196', 'amount': np.float64(163.84500867551338), 'price': np.float64(28.012720108032227), 'value': np.float64(4589.744369125268)}, {'stock': 'SZ300418', 'amount': np.float64(1245.9653543824834), 'price': np.float64(3.873462677001953), 'value': np.float64(4826.200297038061)}]"
2025-04-28,956.6322682907849,95616.37967458626,96573.01194287706,10,"[{'stock': 'SH603833', 'amount': np.float64(4883.943564467599), 'price': np.float64(1.9946240186691284), 'value': np.float64(9741.63113951159)}, {'stock': 'SH601865', 'amount': np.float64(5851.768011096743), 'price': np.float64(1.5529145002365112), 'value': np.float64(9087.295396452302)}, {'stock': 'SH601899', 'amount': np.float64(9346.773277010769), 'price': np.float64(1.0352424383163452), 'value': np.float64(9676.176357682685)}, {'stock': 'SZ300274', 'amount': np.float64(2304.9837212607067), 'price': np.float64(4.920166015625), 'value': np.float64(11340.902571915776)}, {'stock': 'SH600760', 'amount': np.float64(1188.5223617168654), 'price': np.float64(7.6250529289245605), 'value': np.float64(9062.54591530152)}, {'stock': 'SZ300124', 'amount': np.float64(853.2512385709745), 'price': np.float64(10.980194091796875), 'value': np.float64(9368.86420857538)}, {'stock': 'SH603392', 'amount': np.float64(662.5799961589805), 'price': np.float64(14.311111450195312), 'value': np.float64(9482.256169701152)}, {'stock': 'SH600196', 'amount': np.float64(163.84500867551338), 'price': np.float64(27.630807876586914), 'value': np.float64(4527.1699562508265)}, {'stock': 'SZ300418', 'amount': np.float64(1245.9653543824834), 'price': np.float64(4.203556060791016), 'value': np.float64(5237.485216950114)}, {'stock': 'SH600438', 'amount': np.float64(614.8446362385351), 'price': np.float64(29.425405502319336), 'value': np.float64(18092.052742244923)}]"
2025-04-29,783.4411967800897,96590.4777025735,97373.91889935358,10,"[{'stock': 'SH601865', 'amount': np.float64(5851.768011096743), 'price': np.float64(1.542268991470337), 'value': np.float64(9025.000348792553)}, {'stock': 'SH601899', 'amount': np.float64(9346.773277010769), 'price': np.float64(1.0395922660827637), 'value': np.float64(9716.833211609444)}, {'stock': 'SZ300274', 'amount': np.float64(2304.9837212607067), 'price': np.float64(4.952389717102051), 'value': np.float64(11415.177679259144)}, {'stock': 'SH600760', 'amount': np.float64(1188.5223617168654), 'price': np.float64(7.736995697021484), 'value': np.float64(9195.592398417199)}, {'stock': 'SZ300124', 'amount': np.float64(853.2512385709745), 'price': np.float64(11.31350326538086), 'value': np.float64(9653.260673762983)}, {'stock': 'SH603392', 'amount': np.float64(662.5799961589805), 'price': np.float64(14.539681434631348), 'value': np.float64(9633.70206911084)}, {'stock': 'SH600196', 'amount': np.float64(163.84500867551338), 'price': np.float64(28.74761390686035), 'value': np.float64(4710.153049969844)}, {'stock': 'SH600438', 'amount': np.float64(614.8446362385351), 'price': np.float64(29.425405502319336), 'value': np.float64(18092.052742244923)}, {'stock': 'SZ000661', 'amount': np.float64(157.1611615159703), 'price': np.float64(49.29362106323242), 'value': np.float64(7747.042741625706)}, {'stock': 'SZ300433', 'amount': np.float64(1262.00574226808), 'price': np.float64(5.864999294281006), 'value': np.float64(7401.662787780866)}]"
