date,stock,action,amount,price,value
2025-01-27,SZ300759,BUY,1512.8108704467768,7.997771263122559,12099.115306198655
2025-02-05,SH600600,SELL,878.7648295435288,11.707207679748535,10287.882361124912
2025-02-05,SH603019,BUY,1042.299950789933,10.5347318649292,10980.350504400843
2025-02-05,SH603986,BUY,559.0262688719098,20.112064361572266,11243.172299361451
2025-02-05,SZ300759,SELL,1512.8108704467768,7.997771263122559,12099.115306198655
2025-02-06,SH603019,SELL,1042.299950789933,10.5347318649292,10980.350504400843
2025-02-06,SZ000063,SELL,564.6865698585547,19.839902877807617,11203.32670239605
2025-02-06,SH601881,BUY,9166.996754112279,1.2216459512710571,11198.824469976187
2025-02-06,SH601788,BUY,16704.86425742694,0.6519607305526733,10890.915505055309
2025-02-07,SH600584,BUY,1353.8393439602996,8.34686279296875,11300.311247759446
2025-02-07,SH601881,SELL,9166.996754112279,1.2216459512710571,11198.824469976187
2025-02-07,SH601788,SELL,16704.86425742694,0.6519607305526733,10890.915505055309
2025-02-07,SZ002475,BUY,279.6933536618761,40.0636100769043,11205.525462211095
2025-02-10,SZ300014,SELL,1617.03086067762,5.296805381774902,8565.09776533332
2025-02-10,SH601689,BUY,3941.731166997495,2.6447174549102783,10424.765219922137
2025-02-10,SH600918,SELL,5982.447923814314,1.9793977737426758,11841.644101929545
2025-02-10,SZ002714,BUY,573.4534141926848,18.863237380981445,10817.187878850888
2025-02-11,SZ000408,BUY,6535.242741589503,1.7887529134750366,11689.93449428481
2025-02-11,SH601100,SELL,2519.185108439937,5.241267204284668,13203.722290388556
2025-02-11,SZ002916,BUY,1704.5205953655816,7.39937686920166,12612.390266425928
2025-02-11,SZ002475,SELL,279.6933536618761,42.83294677734375,11980.090531375921
2025-02-12,SH603392,SELL,954.7023833167175,13.417459487915039,12809.680551167992
2025-02-12,SZ300014,BUY,2349.5541587252487,5.157327651977539,12117.42063261255
2025-02-12,SZ300832,SELL,3379.1821859633183,3.6154866218566895,12217.387986166821
2025-02-13,SH603659,BUY,2418.835900055748,4.600157737731934,11127.026681945235
2025-02-13,SZ300661,BUY,936.5988951083375,11.763886451721191,11018.043052862009
2025-02-13,SH601689,SELL,3941.731166997495,2.569831132888794,10129.58347042824
2025-02-13,SZ300628,SELL,19855.333559969065,0.579687237739563,11509.88346577611
2025-02-13,SZ300832,BUY,3143.951864408997,3.5736725330352783,11235.454423023486
2025-02-14,SH603659,SELL,2418.835900055748,4.600157737731934,11127.026681945235
2025-02-17,SH600745,BUY,729.9342337330927,16.70643424987793,12194.598282596942
2025-02-17,SZ001965,BUY,17176.731234322047,0.71683669090271,12312.911178536637
2025-02-17,SH600584,SELL,1353.8393439602996,10.181815147399902,13784.541939480925
2025-02-17,SZ300661,SELL,936.5988951083375,12.472648620605469,11681.868917133612
2025-02-17,SZ000983,BUY,3045.2455098628047,3.90783429145813,11900.314829350766
2025-02-18,SZ300014,SELL,2349.5541587252487,5.9796881675720215,14049.601201999005
2025-02-18,SH601872,BUY,11310.614784572708,1.253241777420044,14174.934976331328
2025-02-18,SZ002920,BUY,6211.521921159394,2.2879717350006104,14211.786586949383
2025-02-18,SZ002916,SELL,1704.5205953655816,7.9136061668396,13488.904694990173
2025-02-19,SZ002466,BUY,2526.3890270135134,2.5989866256713867,6566.0512924510695
2025-02-19,SZ001965,SELL,17176.731234322047,0.720536470413208,12376.461296814714
2025-02-19,SH601127,BUY,5817.491050981768,1.1629412174224854,6765.4001251731515
2025-02-20,SZ300450,SELL,567.1573707069772,20.445636749267578,11595.893581144548
2025-02-20,SZ000983,SELL,3045.2455098628047,4.0407538414001465,12305.087491984676
2025-02-20,SH601698,BUY,4016.4070348493046,5.564919471740723,22350.981714669313
2025-02-21,SH600745,SELL,729.9342337330927,18.5726318359375,13556.799787571881
2025-02-21,SH601881,BUY,10809.552720941145,1.608041763305664,17382.212217927736
2025-02-21,SH601698,SELL,4016.4070348493046,5.564919471740723,22350.981714669313
2025-02-21,SH600760,BUY,2178.9162867166156,8.39573860168457,18293.611578225893
2025-02-24,SH601066,BUY,3858.8173582781633,4.496230602264404,17350.132694839365
2025-02-24,SZ002920,SELL,6211.521921159394,2.667506456375122,16569.274828608286
2025-02-24,SH601888,BUY,677.5790816568727,25.396671295166016,17208.25321332005
2025-02-24,SH600760,SELL,2178.9162867166156,8.39573860168457,18293.611578225893
2025-02-25,SZ002049,BUY,196.15023312942134,89.61742401123047,17578.478612261057
2025-02-25,SZ300122,BUY,1091.7950255278502,14.926924705505371,16297.142139899534
2025-02-25,SH601881,SELL,10809.552720941145,1.608041763305664,17382.212217927736
2025-02-25,SH601066,SELL,3858.8173582781633,4.496230602264404,17350.132694839365
2025-02-26,SZ002466,SELL,2526.3890270135134,2.756148099899292,6963.102316409716
2025-02-26,SH601788,BUY,3337.823089407108,1.2170816659927368,4062.4032864446267
2025-02-27,SH603501,BUY,458.94941245033084,21.70392608642578,9961.00412523052
2025-02-27,SZ300122,SELL,1091.7950255278502,14.56731128692627,15904.517998381807
2025-02-27,SZ002371,BUY,673.8010887113469,14.002758026123047,9435.073602963259
2025-02-28,SZ300274,BUY,3621.018947665953,3.7439987659454346,13557.090471526364
2025-02-28,SH601788,SELL,3337.823089407108,1.0954174995422363,3656.3098225126764
2025-02-28,SZ002371,SELL,673.8010887113469,14.002758026123047,9435.073602963259
2025-03-03,SH603659,BUY,3254.705870026135,4.588592529296875,14934.51904026061
2025-03-03,SH601888,SELL,677.5790816568727,26.298049926757812,17819.00851873915
2025-03-03,SZ002714,SELL,573.4534141926848,22.282886505126953,12778.197344433154
2025-03-04,SZ300059,BUY,438.6011804382224,26.035551071166992,11419.223433173469
2025-03-04,SZ300832,SELL,3143.951864408997,3.915929079055786,12311.492528990846
2025-03-04,SH601127,SELL,5817.491050981768,1.1147428750991821,6485.006700035179
2025-03-04,SZ300014,BUY,1841.4268053302021,6.303276538848877,11607.0223800453
2025-03-05,SZ300502,BUY,3175.8493416094434,3.9859066009521484,12658.638854350615
2025-03-05,SZ000408,SELL,6535.242741589503,2.0116326808929443,13146.507876549847
2025-03-05,SZ300274,SELL,3621.018947665953,3.8285861015319824,13863.382816417832
2025-03-05,SZ300782,BUY,1433.3234985984311,8.483465194702148,12159.550013108505
2025-03-06,SZ002459,BUY,15437.655188189654,0.8140203952789307,12566.566178469977
2025-03-06,SH601872,SELL,11310.614784572708,1.1604090929031372,13124.94024234283
2025-03-06,SH603659,SELL,3254.705870026135,4.668260097503662,15193.813542153946
2025-03-07,SZ002466,BUY,5046.115513262534,2.414661169052124,12184.659184426568
2025-03-07,SH600600,BUY,889.8622443361696,13.785079956054688,12266.82218804837
2025-03-07,SZ300059,SELL,438.6011804382224,24.4534969329834,10725.33262064897
2025-03-07,SH600460,BUY,928.7064209096286,13.603482246398926,12633.641308960821
2025-03-07,SZ300014,SELL,1841.4268053302021,6.257528305053711,11522.780356038369
2025-03-07,SH603392,BUY,730.2457280368042,17.66587257385254,12900.427979098358
